longitude,latitude,Industry
-117.3242,34.1858,p
-119.9166,35.3237,p
-115.5322,33.1658,p
-122.7434,38.7879,p
-100.0217,32.3039,p
-91.7788,38.7589,p
-75.0667,39.4636,p
-118.1267,34.1358,p
-87.5563,41.6835,p
-88.3539,37.0483,p
-76.4417,38.4344,p
-72.7437,40.9211,p
-121.0245,38.2268,p
-66.6968,18.4691,p
-78.7014,40.4742,p
-100.1768,40.2862,p
-93.2081,45.601000000000006,p
-75.1192,39.9175,p
-75.1169,39.9092,p
-80.6558,34.2338,p
-70.64,41.9253,p
-118.3158,35.075,p
-97.4661,26.1953,p
-84.1319,31.1839,p
-120.5371,38.8288,p
-121.31700000000001,39.0488,p
-89.6398,41.0906,p
-77.3503,34.7257,p
-115.0489,42.8119,p
-84.5439,32.9647,p
-100.275,45.7533,p
-105.999,43.0145,p
-158.1017,21.3025,p
-98.7331,40.2992,p
-115.7264,32.7533,p
-98.1011,35.5331,p
-71.5302,44.9993,p
-99.7011,40.6942,p
-98.0247,35.6297,p
-70.5097,41.7694,p
-77.2846,42.8689,p
-78.1922,35.486999999999995,p
-81.533,28.2764,p
-85.8892,38.1831,p
-96.42,37.46,p
-72.65,42.00899999999999,p
-72.986,41.893,p
-86.7058,37.8997,p
-92.9155,44.5367,p
-82.8411,35.535,p
-120.3435,36.4251,p
-98.1947,29.8706,p
-117.1916,32.9591,p
-110.97399999999999,32.374,p
-111.7279,46.648999999999994,p
-117.8617,33.8581,p
-66.6432,18.2961,p
-66.6691,18.2397,p
-80.7644,28.4698,p
-70.5389,41.7525,p
-70.2544,43.6436,p
-72.6925,41.7639,p
-89.3773,43.0785,p
-100.9281,31.9261,p
-103.3783,34.9828,p
-103.3539,34.9806,p
-80.5208,40.9975,p
-80.6486,40.2522,p
-114.6167,42.7167,p
-92.6467,41.1386,p
-114.2292,42.4249,p
-112.2797,43.6319,p
-82.4856,42.8183,p
-85.3558,43.8342,p
-121.1482,40.0855,p
-121.1494,40.086,p
-68.0026,46.848,p
-66.10600000000001,18.0447,p
-91.3634,35.2601,p
-93.1564,44.4619,p
-75.2014,39.4547,p
-104.2156,32.418,p
-89.3583,38.6106,p
-122.0414,44.286,p
-88.1631,38.0967,p
-83.3278,43.4659,p
-80.1444,36.3161,p
-102.17299999999999,39.334,p
-93.0262,34.4425,p
-76.0824,43.0613,p
-74.685,40.47,p
-94.8861,41.9414,p
-94.93,42.1622,p
-93.5016,39.3515,p
-118.2491,33.8759,p
-121.4624,38.4457,p
-104.7817,38.7228,p
-96.4369,44.0247,p
-105.2089,40.3242,p
-78.7875,35.0211,p
-84.6733,34.6121,p
-94.2994,37.1766,p
-75.6225,43.9842,p
-119.8131,45.6986,p
-73.3073,43.6262,p
-70.7611,41.9428,p
-91.065,30.2294,p
-91.012,42.2982,p
-92.4908,44.0322,p
-85.4989,42.9094,p
-116.0483,44.5256,p
-116.2344,34.1572,p
-87.9926,39.3106,p
-90.7803,43.7429,p
-90.805,43.7339,p
-106.2214,42.8847,p
-95.964,40.9479,p
-79.138,39.85,p
-115.0172,42.8744,p
-115.0369,42.8444,p
-118.6566,34.5872,p
-77.7833,36.0,p
-89.9514,43.8656,p
-119.1106,35.8011,p
-73.7433,42.5375,p
-119.3873,35.211,p
-118.3528,34.8122,p
-118.3345,34.9383,p
-87.5128,46.3156,p
-70.4472,43.4956,p
-81.0694,35.0514,p
-81.6643,35.7766,p
-80.53,35.61,p
-86.8447,40.4175,p
-111.5888,41.2972,p
-72.5982,43.3812,p
-87.4244,39.9242,p
-76.6336,42.6028,p
-75.8083,39.650999999999996,p
-94.9256,29.75,p
-94.9231,29.7516,p
-99.7293,38.6976,p
-74.9645,39.5033,p
-83.0983,35.2531,p
-80.8756,34.5414,p
-103.7839,40.9475,p
-104.0206,40.8944,p
-121.7819,47.4193,p
-91.8883,44.9367,p
-122.0428,47.4558,p
-103.7672,46.2456,p
-103.6781,39.4218,p
-88.3297,43.6926,p
-77.7757,34.9158,p
-113.09,37.8078,p
-85.2233,34.041,p
-98.9053,27.5761,p
-80.765,37.3439,p
-84.5906,40.5406,p
-72.6067,41.7761,p
-71.426,42.253,p
-131.5603,55.1214,p
-96.7464,46.8661,p
-99.6019,36.6377,p
-106.1047,37.7536,p
-73.4602,43.0967,p
-85.8274,36.0972,p
-118.1046,33.9296,p
-92.8731,40.7478,p
-121.6574,39.7889,p
-115.6478,32.6869,p
-74.3214,40.2361,p
-118.3005,34.7205,p
-80.1528,25.7486,p
-82.8403,34.6794,p
-81.5809,28.4263,p
-111.8117,41.7486,p
-74.1319,41.8288,p
-84.779,43.5905,p
-101.1615,38.5032,p
-71.4584,41.745,p
-118.4042,33.9439,p
-97.8426,30.3974,p
-96.3433,30.6178,p
-84.5094,39.1345,p
-76.9825,39.0394,p
-120.8986,37.7197,p
-93.6369,42.5644,p
-78.6689,35.8378,p
-117.3533,34.0606,p
-78.516,36.0205,p
-82.5339,38.3681,p
-73.1875,44.49,p
-78.7649,34.3247,p
-78.4864,42.5831,p
-119.4299,35.0968,p
-87.8011,45.5136,p
-76.6861,38.5444,p
-89.97,29.9383,p
-99.2476,43.8485,p
-75.4858,39.6935,p
-95.9506,43.8997,p
-100.6481,32.3983,p
-96.0446,44.011,p
-119.5898,46.2668,p
-95.954,43.917,p
-95.2319,29.7189,p
-95.1217,29.837,p
-95.4586,37.6953,p
-95.4704,37.6376,p
-102.4715,41.0926,p
-77.1286,37.4389,p
-92.62,43.0003,p
-97.1253,36.8139,p
-70.2209,44.0995,p
-73.6406,40.6583,p
-87.9107,31.488000000000003,p
-71.0708,42.3914,p
-81.8217,35.2619,p
-73.1976,44.321999999999996,p
-71.9964,42.1275,p
-88.413,42.2891,p
-74.2169,44.7533,p
-74.1125,44.9318,p
-74.0858,44.9099,p
-85.3475,42.9344,p
-70.0061,41.6861,p
-85.0386,33.4072,p
-85.2086,35.0246,p
-83.7914,35.0191,p
-78.5219,34.3375,p
-79.3186,42.1989,p
-104.456,33.45,p
-87.2219,36.3208,p
-84.4814,45.6375,p
-122.9131,46.6225,p
-78.1823,35.8918,p
-120.0133,47.8347,p
-72.6097,42.1919,p
-83.9383,35.4478,p
-104.9645,39.8073,p
-81.613,35.0727,p
-83.4977,36.1682,p
-81.5458,35.0642,p
-75.0086,39.8761,p
-71.56,42.3886,p
-81.38,35.3778,p
-76.3019,36.7711,p
-76.0832,38.9534,p
-111.5836,44.0183,p
-75.3837,39.8301,p
-131.5459,55.1169,p
-75.3588,39.8437,p
-72.5976,43.2809,p
-72.949,42.312,p
-77.3833,37.3822,p
-77.4969,37.3517,p
-78.4769,40.5228,p
-84.0317,36.1172,p
-79.7906,40.5383,p
-165.5902,61.5253,p
-88.4919,30.34,p
-104.72,41.1236,p
-120.8909,39.1779,p
-87.6784,41.8708,p
-85.2295,35.1018,p
-72.5958,42.1581,p
-72.5828,42.1596,p
-72.5522,42.1503,p
-72.5825,42.1856,p
-119.6404,47.9951,p
-117.1517,32.7992,p
-84.0503,35.5453,p
-120.8132,38.7718,p
-93.5641,39.7834,p
-76.9574,39.2967,p
-71.4599,43.1287,p
-108.1225,32.6956,p
-112.429,34.7184,p
-91.3889,44.9308,p
-92.68299999999999,45.4134,p
-92.902,45.4525,p
-97.6736,36.5747,p
-73.1453,44.4361,p
-77.1131,35.482,p
-77.09,35.515,p
-89.4201,33.2881,p
-110.3033,34.9394,p
-118.4633,45.88,p
-95.2771,36.2221,p
-120.2485,37.1073,p
-75.5371,39.7302,p
-74.8128,40.1042,p
-95.3725,43.6256,p
-95.3672,43.6256,p
-95.3619,43.6256,p
-95.3567,43.6256,p
-114.9218,36.3837,p
-114.9181,33.5683,p
-114.9036,33.5653,p
-117.0586,32.5917,p
-75.9597,39.1009,p
-77.4629,38.7523,p
-107.2452,35.2011,p
-99.991,37.355,p
-100.7619,37.1611,p
-104.6357,36.4681,p
-100.2803,37.8739,p
-100.37200000000001,37.9013,p
-74.3939,40.4653,p
-78.265,35.9694,p
-101.6875,33.0331,p
-120.4321,36.7238,p
-81.8069,27.3209,p
-104.6542,39.9041,p
-98.4503,40.328,p
-112.0454,43.4914,p
-81.6469,34.7225,p
-105.1803,40.048,p
-76.22,39.436,p
-122.1397,37.6335,p
-120.1572,36.9408,p
-122.1094,37.4383,p
-82.6656,40.8961,p
-121.3403,36.4211,p
-107.2878,33.1211,p
-119.375,36.185,p
-91.8686,36.7486,p
-115.1794,36.1039,p
-118.2436,34.0564,p
-73.1564,44.4261,p
-79.8819,40.3097,p
-92.5383,45.9467,p
-91.64399999999999,39.5248,p
-72.9558,43.5397,p
-115.0507,36.0875,p
-97.7321,44.8765,p
-73.12,44.6356,p
-71.8226,42.2508,p
-85.8375,38.4564,p
-74.9494,44.6719,p
-73.9516,41.1004,p
-85.8551,42.731,p
-93.6528,47.2611,p
-97.1272,39.374,p
-80.5847,37.075,p
-75.02,39.4244,p
-89.4792,43.2172,p
-114.7801,42.667,p
-95.06700000000001,29.6255,p
-122.5667,38.9236,p
-104.6947,38.6021,p
-122.3379,43.2512,p
-122.4098,43.2669,p
-91.2371,33.7061,p
-116.9764,46.4231,p
-117.6085,33.8912,p
-71.1061,41.8653,p
-71.596,43.4405,p
-81.4166,35.1705,p
-81.5882,41.5567,p
-80.9377,26.7351,p
-97.2778,39.6125,p
-81.8344,34.9953,p
-85.4206,38.7378,p
-82.1997,36.9333,p
-83.976,42.0682,p
-83.9608,39.2959,p
-88.9611,40.1208,p
-73.5944,44.6917,p
-88.8339,40.1719,p
-97.6644,39.4375,p
-78.704,36.869,p
-123.0178,38.7731,p
-82.9843,41.3194,p
-123.3591,42.9611,p
-118.7206,44.4587,p
-96.9792,33.2706,p
-116.1714,33.6758,p
-101.1571,47.3777,p
-120.3972,36.1556,p
-120.3828,36.2097,p
-120.3885,36.1807,p
-120.3641,36.1703,p
-124.0654,46.7936,p
-95.1876,29.4275,p
-78.6906,35.4145,p
-72.8647,42.1171,p
-122.2751,38.1907,p
-111.195,47.5375,p
-89.4031,39.0586,p
-95.6127,37.0373,p
-123.2234,44.6969,p
-110.9528,32.2299,p
-110.9483,32.2408,p
-110.8133,32.1019,p
-105.9558,37.5986,p
-91.5327,42.2808,p
-73.1944,40.7625,p
-79.1958,35.5572,p
-77.52,42.45,p
-81.0407,33.9803,p
-101.1866,35.2542,p
-87.8486,34.7439,p
-101.0382,39.403,p
-101.0584,39.3944,p
-73.1703,44.4906,p
-120.5994,35.1867,p
-72.952,43.5857,p
-115.4005,43.0281,p
-85.0242,41.9194,p
-73.0356,42.0078,p
-79.3006,37.5035,p
-122.1219,40.4046,p
-97.2142,28.7128,p
-84.0952,42.6587,p
-121.1917,39.3308,p
-74.7733,40.2694,p
-80.6925,32.9133,p
-120.3805,38.1446,p
-72.4227,42.1569,p
-121.2444,40.3034,p
-81.58800000000001,41.5569,p
-81.5892,41.5556,p
-118.2524,33.7927,p
-73.7267,42.8033,p
-96.0683,29.2878,p
-105.215,39.7606,p
-102.6231,37.7033,p
-102.7431,40.7569,p
-106.61399999999999,45.8831,p
-106.6547,45.9752,p
-74.9583,44.5839,p
-117.3194,34.0933,p
-117.3617,34.0422,p
-92.3168,38.9646,p
-89.4203,43.4864,p
-118.1642,35.0247,p
-81.0494,33.9972,p
-92.2629,39.0192,p
-81.0178,33.8697,p
-91.9198,36.0605,p
-119.3339,46.4711,p
-121.8651,38.0197,p
-97.3283,41.4639,p
-88.46,33.3602,p
-122.27,39.3661,p
-78.8,40.55,p
-89.2497,41.6603,p
-104.5747,38.2081,p
-98.3244,34.5431,p
-97.7855,32.2984,p
-104.5667,38.2053,p
-121.0591,39.0096,p
-118.59100000000001,45.943000000000005,p
-88.3005,44.2735,p
-88.3011,44.2717,p
-121.3869,38.0881,p
-72.001,44.3251,p
-118.1538,33.9949,p
-75.54,37.9892,p
-74.2122,40.6973,p
-115.4819,32.9828,p
-96.4064,44.2456,p
-95.8028,43.7136,p
-94.6722,40.2572,p
-88.69,43.1669,p
-80.6704,35.346,p
-80.6636,35.4442,p
-71.335,42.443999999999996,p
-120.2794,45.2766,p
-79.0611,40.3842,p
-79.3657,40.4644,p
-81.8811,40.1842,p
-77.48100000000001,35.821999999999996,p
-77.4578,35.8252,p
-72.1225,41.5383,p
-85.1758,39.6561,p
-76.1752,39.6572,p
-85.6694,41.8436,p
-74.8181,39.9289,p
-122.4056,45.5847,p
-118.557,37.4379,p
-83.5719,44.4726,p
-111.5033,32.9174,p
-94.6808,41.871,p
-84.5919,36.9981,p
-84.5703,40.9058,p
-149.6656,60.3923,p
-95.6408,40.3628,p
-122.3353,41.9789,p
-122.3581,41.9757,p
-81.03,33.3644,p
-75.6603,43.8997,p
-106.375,31.7569,p
-111.484,33.1606,p
-121.5238,45.6652,p
-114.9628,35.7864,p
-114.9579,35.8894,p
-114.9754,35.7822,p
-91.564,41.6719,p
-118.3417,35.075,p
-118.3417,35.0583,p
-118.3394,35.0663,p
-119.5665,36.1023,p
-119.5733,36.1383,p
-119.5817,36.1419,p
-119.5854,36.1504,p
-85.9442,36.2895,p
-90.2797,41.7122,p
-80.8569,35.4833,p
-91.1574,45.163999999999994,p
-77.031,42.86600000000001,p
-76.4851,42.4519,p
-76.46,42.4975,p
-76.4764,42.4428,p
-74.1878,40.3522,p
-75.0439,39.4397,p
-94.7352,40.9871,p
-78.6261,36.3669,p
-117.6106,33.859,p
-117.5565,33.8827,p
-109.2708,34.5789,p
-119.9058,35.7267,p
-117.4644,34.5481,p
-117.4644,34.5481,p
-97.5958,27.8111,p
-97.4283,27.8139,p
-97.5281,27.8322,p
-73.5989,41.0289,p
-71.6872,42.4044,p
-123.7611,46.9541,p
-117.7886,36.0019,p
-117.7981,36.0372,p
-117.7917,36.0192,p
-66.7537,18.0018,p
-66.7534,18.0003,p
-121.124,38.3385,p
-72.5383,42.1453,p
-79.1985,35.5285,p
-112.6617,33.0347,p
-118.0439,36.4434,p
-93.7353,30.2588,p
-119.5544,36.1344,p
-119.58,35.5936,p
-122.5682,38.1298,p
-122.2439,44.1307,p
-92.2611,30.8439,p
-74.5814,40.8567,p
-81.5087,35.2633,p
-88.0319,42.3211,p
-98.5947,47.1797,p
-77.1288,38.8014,p
-73.3868,40.7348,p
-72.9153,41.6492,p
-119.2337,35.7144,p
-75.3882,39.8265,p
-74.1255,40.7376,p
-77.2411,38.695,p
-71.1242,42.765,p
-73.5906,40.7389,p
-93.2804,44.9833,p
-86.1891,39.7345,p
-81.8892,28.7402,p
-122.9628,45.0485,p
-120.3654,36.7559,p
-79.0056,43.0839,p
-75.3103,40.0967,p
-72.0688,41.475,p
-121.141,37.3853,p
-96.0181,36.1319,p
-75.0112,40.8205,p
-121.9487,40.8713,p
-76.4098,38.3855,p
-98.6536,29.3467,p
-72.2198,44.9102,p
-79.9947,37.7997,p
-95.4683,40.4535,p
-122.0209,40.5708,p
-80.9588,35.4346,p
-120.7372,46.6926,p
-122.1097,46.4661,p
-85.3611,37.3208,p
-101.8157,47.2214,p
-117.9552,33.9249,p
-119.6739,45.848,p
-119.67399999999999,45.848,p
-117.0989,34.0431,p
-133.1487,55.4769,p
-107.5912,40.4627,p
-74.4992,40.3147,p
-92.4736,43.3978,p
-77.1679,35.1302,p
-86.8992,40.0489,p
-75.2385,40.7605,p
-78.6043,35.722,p
-121.8547,38.2422,p
-73.7226,42.8056,p
-117.3636,38.2389,p
-89.5708,41.25,p
-121.4097,39.8259,p
-97.38600000000001,41.678000000000004,p
-85.4027,31.2624,p
-78.5842,36.3535,p
-76.3794,35.8989,p
-96.9601,40.6253,p
-87.6187,41.4294,p
-75.8377,37.9941,p
-83.9407,31.8447,p
-87.2244,30.5661,p
-79.29,39.4047,p
-122.2161,38.0569,p
-77.5525,35.2308,p
-75.5431,39.6933,p
-97.58,42.6983,p
-80.1132,33.3715,p
-83.4856,43.6103,p
-111.9461,33.4394,p
-90.5621,34.183,p
-98.7222,36.035,p
-94.9228,43.0475,p
-82.6139,43.2719,p
-71.8727,42.9717,p
-85.6645,43.4373,p
-115.5325,32.9672,p
-74.8917,40.08,p
-107.6253,38.5106,p
-88.3345,46.1063,p
-93.8836,43.3192,p
-121.4752,46.9535,p
-82.6977,28.9656,p
-114.5009,42.6225,p
-104.3917,48.21,p
-74.9654,39.3757,p
-87.6539,36.3903,p
-92.0224,45.5336,p
-77.5072,40.1356,p
-75.0928,39.4494,p
-94.4347,41.2269,p
-79.3612,42.0812,p
-103.3533,32.7131,p
-111.8935,39.8214,p
-78.6333,36.2896,p
-100.5152,40.6315,p
-81.1669,28.4882,p
-71.986,42.175,p
-73.8281,43.2469,p
-79.3808,37.5929,p
-96.7757,35.9826,p
-123.2252,47.4181,p
-123.1603,47.3698,p
-87.7261,44.0854,p
-112.0521,41.8347,p
-81.8653,28.8118,p
-81.7982,28.0548,p
-116.9721,32.7965,p
-119.6592,35.3639,p
-119.6756,35.3633,p
-119.6434,35.3461,p
-87.0806,37.4497,p
-92.4613,31.3207,p
-104.7161,39.6522,p
-75.9175,43.82,p
-77.0183,38.8206,p
-78.8436,34.8344,p
-75.5117,39.7367,p
-80.9967,35.2458,p
-80.9967,35.3261,p
-79.9692,36.1053,p
-96.962,33.0196,p
-71.5449,44.358000000000004,p
-121.5014,38.5739,p
-95.3686,43.6514,p
-105.171,39.7409,p
-105.2318,39.909,p
-105.2153,39.9139,p
-120.2185,36.1373,p
-77.3574,35.666,p
-75.0652,40.8437,p
-84.4172,46.3744,p
-65.6677,18.2325,p
-83.3977,34.0423,p
-73.5369,43.1033,p
-87.8056,44.5401,p
-96.8358,45.9386,p
-85.4517,36.5378,p
-121.1369,45.6144,p
-89.6024,39.7548,p
-84.9319,34.7181,p
-91.3158,33.9865,p
-77.8269,39.4931,p
-77.9231,39.605,p
-83.8401,43.645,p
-79.7208,36.4862,p
-92.3725,46.0,p
-92.3714,46.0028,p
-73.4475,41.4053,p
144.7492,13.3035,p
-89.2539,43.0453,p
-80.5536,35.8489,p
-94.7522,45.0717,p
-96.4608,30.7217,p
-73.975,41.5712,p
-79.2906,36.6533,p
-79.3894,36.6308,p
-79.4631,36.6114,p
-83.1778,39.7139,p
-77.3685,37.4982,p
-93.1686,35.2503,p
-80.1657,34.4185,p
-79.917,34.32,p
-121.6,48.2697,p
-76.176,40.0865,p
-70.9969,41.6761,p
-72.2867,43.7019,p
-71.0308,41.6806,p
-70.9981,41.5811,p
-70.9994,41.6731,p
-70.9744,41.7158,p
-74.0497,41.8217,p
-112.8766,46.1047,p
-105.7769,42.8378,p
-90.6275,41.4928,p
-97.1192,41.2547,p
-80.1835,35.8413,p
-83.0861,41.5967,p
-114.5707,35.196999999999996,p
-110.8997,32.1736,p
-97.9056,45.215,p
-94.0692,42.2602,p
-88.7897,41.3878,p
-81.0641,29.1702,p
-88.072,44.4486,p
-121.6318,39.8693,p
-81.3323,28.9039,p
-97.7006,32.4031,p
-84.1494,33.7036,p
-93.3756,30.8606,p
-81.8019,27.3232,p
-101.6053,36.4985,p
-121.0958,39.53,p
-82.4953,42.7725,p
-77.4908,38.7486,p
-80.8914,34.5583,p
-83.154,42.3026,p
-84.6261,30.965,p
-87.0214,34.6292,p
-84.6339,30.9919,p
-87.1011,34.6236,p
-97.6128,30.3033,p
-83.4233,45.0628,p
144.6869,13.417,p
-79.413,39.523,p
-111.5284,40.4044,p
-120.8443,39.2981,p
-85.64,40.51,p
-96.5267,44.2908,p
-70.9628,42.3533,p
-73.1939,40.7608,p
-95.1345,29.7134,p
-70.2037,44.1346,p
-86.9036,41.6514,p
-72.7073,42.5731,p
-72.7335,42.5995,p
-72.7376,42.6198,p
-72.9561,42.6912,p
-82.3878,29.7592,p
-88.7397,43.09,p
-75.6806,44.0381,p
-93.111,34.2119,p
-84.2831,33.7919,p
-115.616,33.1646,p
-93.7905,45.0414,p
-119.2945,35.7909,p
-75.6268,39.6004,p
-75.6343,39.5871,p
-75.1252,39.968,p
-78.2091,34.319,p
-74.5439,39.4161,p
-90.0253,35.8619,p
-91.5111,44.8281,p
-83.1019,42.2947,p
-121.8439,38.0169,p
-145.7194,64.0281,p
-145.5967,64.0139,p
-78.3483,36.27,p
-107.7506,32.1658,p
-110.9921,32.2523,p
-99.8145,35.5298,p
-96.5692,33.8181,p
-70.145,41.6931,p
-73.3236,40.7631,p
-97.0761,33.1919,p
-104.6971,39.8368,p
-104.6694,39.9006,p
-71.988,42.153,p
-121.3983,38.515,p
-71.9447,42.5722,p
-73.1021,41.3243,p
-93.5577,41.5734,p
-87.8862,42.0671,p
-111.7889,32.9042,p
-116.3481,33.2706,p
-116.53,33.9231,p
-115.45200000000001,43.0566,p
-118.9535,39.754,p
-102.0867,30.9178,p
-114.9942,35.7889,p
-115.3947,33.8055,p
-115.3939,33.8231,p
-116.0873,33.586,p
-76.42,36.31,p
-97.7239,40.1408,p
-78.8358,34.3028,p
-83.9079,45.9836,p
-122.2511,44.7224,p
-95.8433,46.8175,p
-74.4964,40.5458,p
-71.6259,42.5592,p
-117.3344,34.2056,p
-73.109,41.2098,p
-72.4061,43.6411,p
-122.8055,43.9242,p
-76.0413,44.004,p
-121.1317,48.7139,p
-120.8555,35.2115,p
-121.6144,37.7637,p
-75.8861,43.9786,p
-117.0698,33.6808,p
-117.0725,33.7131,p
-104.1836,46.2753,p
-75.3217,44.1519,p
-79.5281,36.4717,p
-77.4644,39.2097,p
-93.8138,45.1144,p
-84.3778,39.465,p
-89.3747,43.0802,p
-114.26799999999999,42.836000000000006,p
-116.5728,33.8989,p
-116.5678,33.8937,p
-116.5782,33.8874,p
-71.1239,41.8312,p
-92.6264,42.4622,p
-123.4156,43.0895,p
-158.4686,59.0429,p
-106.0662,39.6208,p
-116.5527,33.9393,p
-121.1708,37.0478,p
-119.4192,36.5715,p
-119.4264,36.5381,p
-119.9675,37.8966,p
-90.1991,31.2479,p
-118.1306,34.7083,p
-118.1306,34.7083,p
-118.1306,34.7083,p
-84.7028,37.7864,p
-81.4108,35.1992,p
-89.4813,41.8453,p
-89.3848,41.7375,p
-92.8816,44.026,p
-72.0581,44.2081,p
-83.0144,39.9524,p
-94.3006,38.7931,p
-77.4092,36.125,p
-93.5692,32.0306,p
-74.767,43.0906,p
-119.5831,35.2208,p
-118.2347,33.8431,p
-77.4974,38.7443,p
-83.6803,42.3234,p
-90.0018,29.9468,p
-76.5956,39.2744,p
-67.4012,45.1554,p
-82.5667,36.5489,p
-76.7831,35.8628,p
-89.6272,44.8867,p
-118.3239,38.8367,p
-118.3253,38.8358,p
-98.4201,40.5832,p
-120.4202,37.696,p
-86.5652,41.9756,p
-121.9508,37.3767,p
-120.0341,38.2467,p
-80.4503,33.2386,p
-71.0472,42.3008,p
-73.2058,42.4433,p
-122.9581,43.7867,p
-66.6663,18.3359,p
-77.4462,37.8208,p
-114.4719,42.8539,p
-119.046,35.5005,p
-109.5538,31.3641,p
-83.5393,35.9623,p
-71.73,42.06,p
-81.4681,40.5201,p
-81.4985,40.5416,p
-75.5044,39.1836,p
-74.5868,40.3698,p
-90.4414,29.9861,p
-76.9169,36.3619,p
-76.9219,36.6803,p
-83.6996,33.8377,p
-81.4161,35.7581,p
-82.0276,40.0928,p
-88.27,41.39,p
-117.3532,34.0609,p
-81.6072,35.7481,p
-97.9572,34.8278,p
-114.9427,32.7116,p
-115.031,32.7054,p
-120.5342,46.4492,p
-115.1261,32.7054,p
-120.56,46.4231,p
-115.2191,32.7053,p
-115.39200000000001,32.6731,p
-120.7674,39.2569,p
-120.76700000000001,39.2574,p
-122.7718,42.3844,p
-112.7194,44.0274,p
-105.4608,44.3889,p
-110.1734,34.6062,p
-110.2842,34.6596,p
-89.6511,44.6647,p
-91.7781,42.1011,p
-82.926,32.580999999999996,p
-90.6586,42.5031,p
-89.9841,40.4663,p
-86.2453,39.9108,p
-86.2556,39.8908,p
-86.26,39.9047,p
-117.5178,34.0301,p
-92.1621,46.735,p
-79.3466,42.4915,p
-106.1603,42.0436,p
-98.0459,29.6402,p
-78.5486,35.475,p
-75.5027,44.3364,p
-77.9804,34.9601,p
-78.0783,35.0119,p
-90.912,41.5998,p
-122.7658,45.4005,p
-78.8485,36.0049,p
-120.8356,39.217,p
-120.8352,39.2184,p
-166.5382,53.8925,p
-77.4967,42.5456,p
-116.5603,33.8942,p
-73.943,41.647,p
-72.6109,42.1495,p
-116.2977,46.5143,p
-121.7822,36.8048,p
-122.2819,37.7968,p
-86.5744,32.3814,p
-86.4581,33.2442,p
-89.6631,40.5958,p
-73.6479,40.6167,p
-119.1664,34.1958,p
-73.9208,43.3189,p
-84.7126,37.7883,p
-119.06,35.5346,p
-82.4379,42.9896,p
-117.9072,34.9325,p
-117.9003,34.9172,p
-71.625,42.5706,p
-101.4514,32.1008,p
-101.2983,31.9361,p
-101.1167,31.9925,p
-97.4586,27.9386,p
-97.2967,27.9958,p
-71.6653,42.5292,p
-121.8333,38.1167,p
-100.9547,32.7471,p
-71.7483,43.1897,p
-93.3094,44.7806,p
-118.1481,34.0403,p
-118.5725,39.2944,p
-78.2898,35.5262,p
-152.4042,57.7992,p
-74.7936,40.2818,p
-104.3554,29.5663,p
-101.4958,36.4983,p
-101.9986,35.8081,p
-101.9789,35.8119,p
-101.4597,36.4886,p
-101.3497,36.4417,p
-101.3864,36.4144,p
-101.8761,36.4453,p
-101.8222,36.4669,p
-101.9,36.0264,p
-101.8614,36.0075,p
-101.8033,35.9614,p
-75.2008,43.9097,p
-100.5522,28.8295,p
-122.7571,42.5146,p
-75.1592,39.8746,p
-107.6961,39.5261,p
-83.2631,42.7225,p
-106.9431,39.6481,p
-95.2569,43.1606,p
-91.2725,42.4942,p
-85.9752,41.6229,p
-96.9625,37.2367,p
-74.8764,40.4433,p
-72.0359,44.3263,p
-84.8514,38.9036,p
-77.8475,40.8092,p
-84.5049,39.1379,p
-87.4692,41.6322,p
-72.2103,40.9617,p
-115.2824,32.6995,p
-95.2403,38.2725,p
-68.5756,45.6219,p
-74.9856,44.7989,p
-74.3358,40.7476,p
-118.6242,34.2619,p
-73.9742,40.7281,p
-121.7955,42.2248,p
-77.85,35.4417,p
-116.5415,33.8909,p
-75.704,38.159,p
-91.0363,41.597,p
-76.392,39.3897,p
-68.7508,44.8083,p
-75.5696,37.9439,p
-72.7014,42.2869,p
-94.6903,32.4481,p
-71.6579,43.4472,p
-76.0769,38.7786,p
-76.07,38.795,p
-71.0922,42.0103,p
-79.4631,34.7422,p
-67.0033,44.9136,p
-95.9222,43.9358,p
-79.9089,35.9428,p
-93.9166,44.1545,p
-78.7472,40.455,p
-111.4339,40.9648,p
-83.1614,43.8825,p
-84.5581,42.7184,p
-94.685,41.5547,p
-66.7552,17.9812,p
-89.8784,42.4515,p
-102.5856,32.0692,p
-75.32300000000001,39.858000000000004,p
-79.6364,35.1485,p
-76.5719,36.0286,p
-84.3767,43.81399999999999,p
-75.5038,39.7389,p
-77.7533,36.0373,p
-84.7672,41.45,p
-87.7059,43.7151,p
-73.2931,40.7861,p
-84.33200000000001,46.4974,p
-116.4603,33.8817,p
-121.4922,39.543,p
-84.3064,32.9111,p
-117.9206,34.9077,p
-87.2472,38.8067,p
-82.3447,31.9342,p
-75.4905,44.6384,p
-81.2844,32.2773,p
-75.2779,43.9228,p
-92.7725,45.3827,p
-147.076,64.6714,p
-81.4706,30.6608,p
-149.3514,61.4578,p
-149.1501,61.4752,p
-116.9721,32.7961,p
-115.54,32.8022,p
-120.6192,38.7936,p
-116.3158,45.2178,p
-96.8772,37.7928,p
-120.4903,37.1867,p
-118.4031,33.9058,p
-118.425,33.9106,p
-106.7321,36.5928,p
-101.3986,32.1408,p
-120.6699,38.330999999999996,p
-99.1187,34.1029,p
-77.59,38.28,p
-92.4205,42.4407,p
-122.1749,46.99100000000001,p
